gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,sum_click
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.1389924600215428
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0156185268042091
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0451984422901648
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0563426961637252
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.1517109951114425
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0051371281796337
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0135056756980694
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.031734195045157
0.0,0.0,1.0,0.5,0.0,0.0,0.05,0.2589278316347667
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1143839589029745
0.0,0.75,1.0,0.5,0.0,0.0,0.2,0.0218327947634435
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0063799817714806
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0102328279062059
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0008699975142928
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.15,4.142845306156268e-05
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0302841991880023
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0165299527715635
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0110613969674372
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0240285027757063
0.0,0.75,0.0,0.5,0.0,0.1666666666666666,0.2,0.0083271190653741
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.066119811086254
1.0,0.25,0.0,0.5,1.0,0.0,0.15,0.0148313861960394
1.0,0.5,1.0,0.5,0.0,0.0,0.15,0.1219239373601789
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0093628303919131
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0222056508409976
0.0,0.5,1.0,0.5,1.0,0.0,0.45,0.0230756483552904
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0230756483552904
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0102328279062059
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0439970171513795
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0941668738089319
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.048305576269782
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.022827077636921
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0219985085756897
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.0515784240616455
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.2056094125445355
0.0,0.5,1.0,0.0,1.0,0.1666666666666666,0.05,0.0277156350981854
0.0,0.5,1.0,0.0,1.0,0.1666666666666666,0.15,0.0220399370287513
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0316513381390338
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.1297953434418758
0.0,0.75,1.0,0.5,0.0,0.0,0.15,0.0410970254370701
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0236970751512138
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0927168779517772
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0574612643963874
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0182699478001491
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0140442455878697
0.0,0.25,1.0,0.5,1.0,0.0,0.15,0.0360427541635595
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0120556798409147
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.07635263899246
0.0,0.0,1.0,0.5,0.0,0.1666666666666666,0.05,0.0008699975142928
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1284696329439058
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.021874223216505
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0072499792857734
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0582898334576186
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0016157096694009
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0140028171348081
1.0,0.5,1.0,0.5,1.0,0.0,0.05,0.0590769740657883
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0270113513961388
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0210042257022122
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0202170850940425
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.1719280802054851
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.003687132322479
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.15,0.0122213936531609
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.031444195873726
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0899411715966525
0.0,0.5,1.0,0.0,0.0,0.0,0.2,0.0739497887148893
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0168199519429944
0.0,0.5,1.0,0.0,1.0,0.0,0.15,0.0045985582898334
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0044328444775872
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.05,0.1000082856906123
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0711326539067031
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0001242853591846
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0122213936531609
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0633441047311293
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0195956582981191
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0102742563592675
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0380313199105145
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0043085591184025
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0122628221062225
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0252299279144916
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0263070676940923
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0115999668572375
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0034799900571712
1.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.2,0.0231999337144751
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0162813820531941
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0699312287679178
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0195542298450575
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.1731295053442704
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0002899991714309
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.05,0.0160742397878863
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.2980362913248819
0.0,0.25,1.0,0.5,0.0,0.5,0.05,0.001035711326539
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0012428535918468
0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0096528295633441
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0407241693595161
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0123042505592841
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0871654652415278
0.0,0.25,1.0,0.0,1.0,0.6666666666666666,0.15,0.0096942580164056
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0400613141105311
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0646698152290993
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0497970005799983
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0389427458778689
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.007001408567404
0.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.15,0.0171099511144253
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0716297953434418
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0064214102245422
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0312370536084182
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0825254784986328
0.0,0.25,1.0,0.0,1.0,0.1666666666666666,0.15,0.0227442207307979
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0054271273510647
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0425055928411633
0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.1049382716049382
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0982268622089651
0.0,0.5,1.0,0.5,0.0,0.3333333333333333,0.05,0.0101085425470212
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0285027757063551
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.001698566575524
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0113099676858066
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0012428535918468
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.041014168530947
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0277570635512469
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0108128262490678
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0987240036457038
0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.4321816223382219
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0154942414450244
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.15,0.0395641726737923
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.00397713149391
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0213356533267047
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.029745629298202
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0243185019471372
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.05,0.0244427873063219
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.01590852597564
0.0,0.25,0.0,0.5,0.0,0.1666666666666666,0.15,0.0360013257104979
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0234070759797829
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0045157013837103
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0220813654818129
0.0,0.75,0.0,0.5,0.0,0.0,0.075,0.0997182865191813
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0197199436573038
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0007042837020465
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0534012759963542
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0401855994697158
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.034758472118651
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.101168282376336
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0007457121551081
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.032397050294142
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0870411798823432
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0402684563758389
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0651255282127765
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0010771397796006
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.3852846134725329
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0243599304001988
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0341784737757892
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0089899743143591
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.1402767420664512
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.1019139945314442
0.0,0.25,1.0,0.5,1.0,0.0,0.15,0.0750683569475515
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0149142431021625
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0740326456210125
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0180628055348413
0.0,0.25,1.0,0.5,1.0,0.5,0.15,0.0045985582898334
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0250227856491838
0.0,0.25,0.0,0.5,0.0,0.0,0.15,0.0355041842737592
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0183528047062722
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0118071091225453
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0075399784572044
0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.034758472118651
0.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.25,0.000372856077554
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.001035711326539
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0265142099594001
0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.0111028254204988
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0447013008534261
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0437898748860717
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0417598806860551
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0077471207225122
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.128925345927583
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0405170270942083
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0056342696163725
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0579584058331261
0.0,0.25,1.0,0.0,0.0,0.5,0.15,0.0245670726655066
0.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.4,0.0115999668572375
0.0,0.75,0.0,0.0,0.0,0.1666666666666666,0.05,0.008617118236805
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0065042671306653
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0116413953102991
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0396470295799154
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.002361421824509
0.0,0.25,0.0,0.5,0.0,0.0,0.15,0.0011599966857237
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0230342199022288
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0045985582898334
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0255613555389841
0.0,0.5,0.0,0.0,1.0,0.0,0.15,0.0325213356533267
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0776369210373684
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0346756152125279
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0041014168530947
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0470212942248736
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0170270942083022
0.0,0.25,1.0,0.5,0.0,0.0,0.1666666666666666,0.0187256607838263
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.1,0.0195542298450575
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0541469881514624
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0260170685226613
0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0027342779020631
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.4361587538321319
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0131328196205153
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.1747037865606098
0.0,0.5,0.0,0.5,1.0,0.0,0.15,0.0575855497555721
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0269284944900157
0.0,0.25,1.0,0.0,1.0,0.0,0.15,0.0037285607755406
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0137542464164388
1.0,0.5,1.0,0.0,1.0,0.0,0.15,0.0588698318004805
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.15,0.0394398873146076
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0227442207307979
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0178142348164719
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.1315353384704615
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0024857071836937
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0251470710083685
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0258927831634766
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0040185599469715
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0044328444775872
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.056839837600464
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0229927914491672
0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.15,0.1915237385036042
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0111028254204988
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.033059905543127
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0211285110613969
1.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0202585135471041
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0760212113679675
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0275499212859391
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0020299942000165
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0317756234982185
0.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.05,0.0483470047228436
0.0,0.25,1.0,0.0,0.0,0.0,0.1,0.1523738503604275
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0527384207473692
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0219985085756897
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0079128345347584
0.0,0.0,1.0,0.5,0.0,0.5,0.15,0.0217913663103819
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0062556964122959
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1368796089154031
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0223299362001822
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0045571298367718
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.15,0.0512884248902146
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.05,0.0043085591184025
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0086585466898666
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0270113513961388
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0157428121633938
0.0,0.25,0.0,0.5,0.0,0.0,0.15,0.1110282542049879
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0180628055348413
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0315270527798492
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0133813903388847
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0976054354130416
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1036954180130913
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0087828320490512
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0527384207473692
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0189328030491341
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0372441793023448
0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.0336813323390504
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0113513961388681
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0094042588449747
0.0,0.5,1.0,0.5,1.0,0.0,0.05,0.0274256359267544
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0072499792857734
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.014209959400116
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.25,0.0088242605021128
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0223299362001822
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0389013174248073
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0287099179716629
0.0,0.5,1.0,0.0,1.0,0.3333333333333333,0.05,0.0322727649349573
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.059491258596404
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.15,0.0114342530449913
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0684398044577015
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.05,0.0067942663020962
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1308310547684149
1.0,0.5,1.0,0.5,0.0,0.3333333333333333,0.05,0.0304913414533101
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1140939597315436
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.021874223216505
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0001242853591846
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0414698815146242
0.0,0.5,1.0,0.0,1.0,0.0,0.1,0.0305327699063716
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0691026597066865
1.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.275,0.1006711409395973
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0520755654983842
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0074571215510812
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0291242025022785
1.0,0.25,1.0,0.5,1.0,0.0,0.15,0.0783826331924766
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.00662855248985
0.0,0.25,1.0,0.0,0.0,0.0,0.25,0.0186013754246416
0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0191813737675035
1.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0195542298450575
1.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.05,0.0346341867594664
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1892037451321567
0.0,0.5,0.0,0.0,1.0,0.1666666666666666,0.05,0.0147485292899163
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0038528461347253
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0760212113679675
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0173170933797332
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0082028337061894
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0490927168779517
0.0,0.75,1.0,0.0,1.0,0.3333333333333333,0.15,0.0101499710000828
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0048885574612643
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0968182948048719
0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.05,0.0022785649183859
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0106471124368216
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0007042837020465
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1049797000579998
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0355870411798823
1.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.15,0.0078299776286353
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0099842571878366
0.0,0.25,0.0,0.5,0.0,0.0,0.15,0.0237799320573369
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0551412710249399
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0164885243185019
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0330184770900654
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0751097854006131
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0555555555555555
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0008699975142928
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0370784654900986
0.0,0.25,1.0,0.5,0.0,0.0,0.1,0.0098599718286519
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0384456044411301
0.0,0.25,1.0,0.5,1.0,0.0,0.05,0.0920125942497307
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0933797332007622
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1390338884746043
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0201342281879194
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0484712900820283
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0081614052531278
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0078714060816969
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0887397464578672
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0084099759714972
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0268870660369541
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.087911177396636
0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0308641975308641
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0002899991714309
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.05,0.0025271356367553
0.0,0.25,1.0,0.5,1.0,0.0,0.15,0.0502941420167371
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0507912834534758
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0194713729389344
0.0,1.0,1.0,0.5,0.0,0.0,0.05,0.0497141436738752
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.011268539232745
0.0,0.25,1.0,0.5,1.0,0.0,0.15,0.0732455050128428
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0381556052696992
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.060154113845389
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0010771397796006
0.0,0.25,1.0,0.0,1.0,0.1666666666666666,0.15,0.0108956831551909
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0605683983760046
0.0,0.25,1.0,0.0,0.0,0.0,0.35,0.0072499792857734
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0006214267959234
0.0,0.5,0.0,0.5,0.0,0.0,0.175,0.0813240533598475
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0164885243185019
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0439141602452564
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0210456541552738
0.0,0.5,0.0,0.5,1.0,0.0,0.05,0.091598309719115
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0250642141022454
0.0,0.75,0.0,0.5,0.0,0.0,0.15,0.0438727317921948
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0096528295633441
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0839340459027259
0.0,0.75,1.0,0.5,0.0,0.1666666666666666,0.05,0.0004971414367387
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0178556632695335
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.084596901151711
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0292484878614632
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0405998840003314
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0326456210125113
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.060526969922943
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0159913828817631
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0156599552572706
1.0,0.75,0.0,0.5,0.0,0.0,0.1,0.0169856657552407
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.003314276244925
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0142513878531775
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0471455795840583
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.25,0.0393570304084845
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0137956748695003
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0226199353716132
0.0,0.5,1.0,0.5,0.0,0.3333333333333333,0.15,0.0727069351230425
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0303670560941254
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0219156516695666
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0224956500124285
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0382384621758223
1.0,0.75,1.0,0.5,0.0,0.0,0.05,0.072085508327119
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0009942828734775
