code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,sum_click,weighted_score
FFF,2013J,330347,M,South Region,HE Qualification,90-100%,55<=,1,60,N,Fail,3271,37.35294117647059
FFF,2013J,330723,M,Wales,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn,269,25.0
FFF,2013J,331039,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,120,Y,Pass,1207,67.6951219512195
FFF,2013J,331417,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,2948,70.76635514018692
FFF,2013J,333710,M,Ireland,A Level or Equivalent,50-60%,0-35,1,90,N,Fail,728,67.0632911392405
FFF,2013J,334476,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1957,71.99065420560747
FFF,2013J,334669,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,1044,69.46153846153847
FFF,2013J,335476,M,Wales,A Level or Equivalent,30-40%,0-35,1,90,N,Pass,3325,87.14018691588785
FFF,2013J,335562,M,North Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,5169,95.42056074766356
FFF,2013J,335582,M,South East Region,A Level or Equivalent,90-100%,35-55,0,120,N,Distinction,4286,92.96261682242992
FFF,2013J,335644,M,South West Region,HE Qualification,90-100%,35-55,0,120,N,Fail,6034,67.51401869158879
FFF,2013J,335726,F,North Western Region,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn,1374,95.66666666666669
FFF,2013J,338536,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,1963,75.66355140186916
FFF,2013J,338806,M,North Region,Lower Than A Level,70-80%,0-35,2,90,N,Fail,343,45.5
FFF,2013J,338975,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,1463,84.46728971962617
FFF,2013J,340647,F,South East Region,HE Qualification,80-90%,35-55,0,90,N,Pass,3685,74.6822429906542
FFF,2013J,340751,F,South Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,112,92.0
FFF,2013J,341096,M,South Region,Lower Than A Level,50-60%,35-55,0,120,N,Pass,4100,49.63551401869159
FFF,2013J,341361,M,London Region,HE Qualification,10-20,35-55,1,60,N,Pass,4823,61.345794392523366
FFF,2013J,341470,F,South East Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,4359,74.66355140186916
FFF,2013J,341839,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,688,65.0
FFF,2013J,342155,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,2956,69.6822429906542
FFF,2013J,342953,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1827,86.27102803738318
FFF,2013J,343419,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,1055,89.0
FFF,2013J,343658,M,Scotland,Lower Than A Level,90-100%,0-35,2,90,N,Fail,399,68.0
FFF,2013J,343828,F,London Region,Lower Than A Level,50-60%,0-35,1,180,N,Pass,4340,48.44859813084112
FFF,2013J,344787,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,5175,69.7439024390244
FFF,2013J,347484,M,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,2070,70.76635514018692
FFF,2013J,347809,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,4273,86.90654205607477
FFF,2013J,348717,M,East Anglian Region,Lower Than A Level,90-100%,0-35,2,60,N,Pass,1426,71.40186915887851
FFF,2013J,348783,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,3265,90.28971962616822
FFF,2013J,349219,M,West Midlands Region,A Level or Equivalent,,0-35,1,270,N,Fail,581,57.392405063291136
FFF,2013J,349247,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,118,52.0
FFF,2013J,349676,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,11267,76.33644859813084
FFF,2013J,351170,M,Ireland,Lower Than A Level,90-100%,0-35,0,120,N,Pass,1380,49.94392523364486
FFF,2013J,351505,M,South East Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,1114,81.51401869158879
FFF,2013J,353790,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,338,53.0
FFF,2013J,354550,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,686,48.30601092896175
FFF,2013J,355293,M,East Midlands Region,Lower Than A Level,30-40%,0-35,1,150,N,Withdrawn,1229,39.81818181818182
FFF,2013J,355335,M,Ireland,Lower Than A Level,0-10%,35-55,2,90,N,Pass,2315,73.27102803738318
FFF,2013J,356397,M,South East Region,Lower Than A Level,50-60%,0-35,2,90,N,Fail,641,65.0
FFF,2013J,357851,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,90,Y,Withdrawn,2352,89.1923076923077
FFF,2013J,359149,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,760,87.07407407407408
FFF,2013J,360747,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,2681,75.09345794392523
FFF,2013J,360986,M,London Region,A Level or Equivalent,10-20,35-55,1,120,N,Pass,4436,58.4392523364486
FFF,2013J,361837,M,Wales,HE Qualification,60-70%,35-55,2,120,N,Fail,4,90.0
FFF,2013J,363738,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,372,69.5
FFF,2013J,364790,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,5028,90.71028037383178
FFF,2013J,364974,M,North Region,Lower Than A Level,40-50%,35-55,1,180,N,Pass,9679,64.22429906542057
FFF,2013J,367510,M,London Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Withdrawn,1005,66.73076923076923
FFF,2013J,367605,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,1801,61.25233644859813
FFF,2013J,368315,M,London Region,Lower Than A Level,30-40%,0-35,0,120,Y,Pass,19734,86.44859813084112
FFF,2013J,368935,M,Scotland,HE Qualification,0-10%,0-35,0,120,N,Fail,1953,43.48598130841121
FFF,2013J,369208,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,1306,58.0253164556962
FFF,2013J,371133,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,749,31.57692307692308
FFF,2013J,371247,M,East Midlands Region,HE Qualification,80-90%,35-55,1,120,N,Pass,1201,63.80373831775701
FFF,2013J,371869,M,Wales,HE Qualification,50-60%,35-55,0,240,N,Pass,8882,70.39024390243902
FFF,2013J,372262,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,8189,95.40186915887853
FFF,2013J,377705,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,3426,83.34615384615384
FFF,2013J,379070,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Distinction,2046,85.4766355140187
FFF,2013J,379843,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,5167,83.86915887850468
FFF,2013J,380435,F,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Distinction,4556,88.23364485981308
FFF,2013J,380710,M,London Region,Lower Than A Level,20-30%,35-55,0,180,N,Withdrawn,447,32.0
FFF,2013J,381058,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,262,55.0
FFF,2013J,381414,M,South East Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,162,72.51851851851852
FFF,2013J,381959,M,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Fail,2647,71.42307692307692
FFF,2013J,382156,M,Wales,Lower Than A Level,40-50%,0-35,1,60,N,Fail,447,71.61538461538461
FFF,2013J,382738,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1268,57.88785046728972
FFF,2013J,383517,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,3393,77.22429906542057
FFF,2013J,384227,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,1853,73.40243902439025
FFF,2013J,385033,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,60,N,Pass,2729,80.37383177570094
FFF,2013J,385195,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,3373,68.58878504672897
FFF,2013J,385209,M,London Region,Lower Than A Level,30-40%,0-35,1,90,Y,Fail,1979,40.85046728971962
FFF,2013J,385547,M,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,Pass,3348,67.4392523364486
FFF,2013J,387507,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,3416,83.4766355140187
FFF,2013J,388754,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction,4017,85.27102803738318
FFF,2013J,389208,M,Wales,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,4694,68.71951219512195
FFF,2013J,391187,M,Scotland,HE Qualification,40-50%,0-35,1,60,N,Pass,825,65.07594936708861
FFF,2013J,392210,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,134,84.0
FFF,2013J,392427,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,1508,41.66355140186916
FFF,2013J,392692,F,North Western Region,A Level or Equivalent,0-10%,35-55,3,180,N,Withdrawn,318,62.0
FFF,2013J,393526,F,London Region,Lower Than A Level,0-10%,0-35,0,60,Y,Distinction,5204,87.06542056074767
FFF,2013J,393827,F,London Region,A Level or Equivalent,30-40%,0-35,1,150,N,Pass,1215,58.170731707317074
FFF,2013J,394218,M,North Region,A Level or Equivalent,10-20,35-55,1,60,N,Fail,3740,43.1588785046729
FFF,2013J,394239,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,2172,58.81308411214953
FFF,2013J,395107,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn,924,80.77777777777777
FFF,2013J,395373,M,North Region,A Level or Equivalent,,0-35,2,120,N,Pass,2265,62.32804232804233
FFF,2013J,395696,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,1672,62.02803738317757
FFF,2013J,395814,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,128,76.0
FFF,2013J,396502,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,1051,57.0
FFF,2013J,397292,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,165,50.0
FFF,2013J,397470,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,3203,77.30841121495327
FFF,2013J,397506,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,5408,87.6355140186916
FFF,2013J,400145,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,N,Pass,1673,83.07317073170732
FFF,2013J,400266,M,London Region,A Level or Equivalent,20-30%,0-35,3,90,N,Pass,2663,67.57009345794393
FFF,2013J,401824,M,Wales,Lower Than A Level,0-10%,0-35,2,60,N,Fail,453,61.0
FFF,2013J,401866,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,180,N,Withdrawn,938,39.528301886792455
FFF,2013J,402458,F,Ireland,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn,1504,60.935064935064936
FFF,2013J,402662,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,1781,75.01869158878505
FFF,2013J,404536,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1649,72.42056074766356
FFF,2013J,404631,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass,7413,87.0
FFF,2013J,405314,M,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,48,82.57009345794393
FFF,2013J,406254,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1820,69.26168224299066
FFF,2013J,409040,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,90,N,Pass,1376,46.97196261682243
FFF,2013J,410838,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,3935,65.86915887850468
FFF,2013J,412697,M,North Region,A Level or Equivalent,80-90%,0-35,2,210,N,Pass,3081,71.1588785046729
FFF,2013J,413137,M,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,483,89.77777777777777
FFF,2013J,413747,M,Ireland,Lower Than A Level,90-100%,35-55,0,60,N,Fail,1095,54.66666666666666
FFF,2013J,415724,M,Wales,HE Qualification,80-90%,35-55,0,90,N,Withdrawn,911,72.0
FFF,2013J,416304,M,East Anglian Region,HE Qualification,60-70%,0-35,0,120,N,Pass,4037,76.77570093457943
FFF,2013J,416696,F,Scotland,HE Qualification,20-30%,0-35,1,60,N,Withdrawn,62,71.0
FFF,2013J,417135,F,North Region,A Level or Equivalent,,35-55,1,60,N,Fail,137,94.8846153846154
FFF,2013J,417414,M,London Region,HE Qualification,30-40%,0-35,1,90,N,Pass,2886,48.52336448598131
FFF,2013J,417663,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,1555,96.29268292682929
FFF,2013J,418007,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Distinction,2548,94.55140186915888
FFF,2013J,418340,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,229,66.0
FFF,2013J,419024,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,6785,76.60747663551402
FFF,2013J,419565,M,East Anglian Region,Lower Than A Level,10-20,35-55,1,180,N,Fail,194,39.5
FFF,2013J,419990,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,3713,74.92523364485982
FFF,2013J,420867,M,Ireland,Lower Than A Level,,35-55,0,240,N,Pass,2309,81.48598130841121
FFF,2013J,421070,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,664,94.0
FFF,2013J,422006,F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,1499,78.86585365853658
FFF,2013J,424171,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,3515,59.41121495327103
FFF,2013J,424437,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,4007,85.82242990654206
FFF,2013J,425218,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Fail,2538,57.63414634146341
FFF,2013J,426137,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,205,50.0
FFF,2013J,426768,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,1229,70.92592592592592
FFF,2013J,427802,F,South East Region,A Level or Equivalent,40-50%,0-35,0,150,Y,Pass,3721,52.80373831775701
FFF,2013J,428195,M,Wales,Lower Than A Level,70-80%,0-35,1,60,N,Fail,222,46.0
FFF,2013J,429832,M,Ireland,HE Qualification,,0-35,1,60,N,Fail,1274,53.66666666666666
FFF,2013J,432336,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,1505,55.573170731707314
FFF,2013J,432592,M,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,5405,89.94392523364486
FFF,2013J,432703,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1281,55.52336448598131
FFF,2013J,434617,M,Wales,Lower Than A Level,40-50%,0-35,1,120,N,Fail,542,52.01960784313726
FFF,2013J,436044,M,North Region,A Level or Equivalent,30-40%,0-35,1,180,N,Fail,497,68.8076923076923
FFF,2013J,438063,M,Wales,A Level or Equivalent,20-30%,35-55,1,60,Y,Withdrawn,608,64.53846153846153
FFF,2013J,438313,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail,5633,48.16666666666666
FFF,2013J,438644,F,North Region,A Level or Equivalent,,35-55,2,60,N,Withdrawn,604,64.0
FFF,2013J,439203,F,Wales,Lower Than A Level,10-20,35-55,0,90,N,Fail,245,86.0
FFF,2013J,440851,M,Scotland,Lower Than A Level,30-40%,0-35,3,60,N,Fail,3,66.88888888888889
FFF,2013J,441606,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,120,N,Fail,3375,57.74766355140187
FFF,2013J,442670,M,South East Region,Lower Than A Level,10-20,0-35,2,120,N,Withdrawn,38,58.71951219512195
FFF,2013J,443753,M,Scotland,HE Qualification,0-10%,35-55,1,60,N,Fail,29,10.0
FFF,2013J,443954,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,612,86.22222222222223
FFF,2013J,444266,M,South West Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass,1842,69.37383177570094
FFF,2013J,444619,M,South Region,A Level or Equivalent,50-60%,35-55,0,90,N,Withdrawn,430,88.88888888888889
FFF,2013J,444697,M,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,2234,78.57009345794393
FFF,2013J,444856,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1793,46.60747663551402
FFF,2013J,445410,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,931,64.69158878504673
FFF,2013J,445776,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,2759,76.09756097560975
FFF,2013J,446628,M,North Western Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,1837,85.60747663551402
FFF,2013J,447459,F,Wales,Lower Than A Level,70-80%,0-35,0,270,N,Fail,795,69.0
FFF,2013J,464616,M,London Region,A Level or Equivalent,30-40%,0-35,1,90,N,Pass,1470,47.64485981308411
FFF,2013J,464981,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction,5670,92.64485981308412
FFF,2013J,465009,M,North Region,A Level or Equivalent,,35-55,1,90,N,Withdrawn,70,84.0
FFF,2013J,465893,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,3425,91.17757009345794
FFF,2013J,465900,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,2148,80.05607476635514
FFF,2013J,466425,M,Ireland,HE Qualification,70-80%,0-35,0,150,N,Fail,1278,71.4766355140187
FFF,2013J,466807,M,Ireland,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,550,72.0
FFF,2013J,467243,F,North Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail,716,79.69924812030075
FFF,2013J,467504,M,Ireland,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,3692,70.32710280373831
FFF,2013J,467524,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,4630,84.37383177570094
FFF,2013J,467901,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,382,72.0
FFF,2013J,468947,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,651,76.0
FFF,2013J,470001,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Distinction,7865,92.42056074766356
FFF,2013J,470037,F,North Region,No Formal quals,,0-35,0,150,N,Withdrawn,432,72.0
FFF,2013J,470461,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,2838,58.13924050632912
FFF,2013J,470870,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,613,68.66666666666667
FFF,2013J,471973,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,2042,82.38317757009345
FFF,2013J,473081,F,Scotland,Lower Than A Level,70-80%,35-55,1,180,N,Withdrawn,938,79.0
FFF,2013J,473491,M,North Region,Lower Than A Level,,0-35,1,60,N,Pass,2664,70.46835443037975
FFF,2013J,474126,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,2843,84.28971962616822
FFF,2013J,474949,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,2881,64.4392523364486
FFF,2013J,475253,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,90,N,Pass,2572,81.44859813084112
FFF,2013J,476520,M,South East Region,Lower Than A Level,30-40%,0-35,0,90,Y,Pass,2339,75.26168224299066
FFF,2013J,478332,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,2459,65.44859813084112
FFF,2013J,478583,F,London Region,A Level or Equivalent,20-30%,0-35,0,70,N,Fail,530,59.88461538461539
FFF,2013J,479828,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,2,150,N,Pass,3739,42.925233644859816
FFF,2013J,479845,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,3197,78.02803738317758
FFF,2013J,480025,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,320,57.66666666666666
FFF,2013J,481314,M,London Region,A Level or Equivalent,30-40%,0-35,1,90,N,Pass,6695,71.42056074766356
FFF,2013J,483626,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,1,120,N,Pass,766,60.1219512195122
FFF,2013J,483724,M,Wales,A Level or Equivalent,10-20,0-35,1,60,N,Fail,1337,59.73076923076923
FFF,2013J,484125,M,Ireland,Lower Than A Level,10-20,0-35,1,120,N,Fail,1272,58.92307692307692
FFF,2013J,484242,M,Wales,A Level or Equivalent,50-60%,0-35,1,120,N,Fail,105,52.0
FFF,2013J,484312,M,London Region,A Level or Equivalent,0-10%,0-35,1,90,N,Fail,72,56.0
FFF,2013J,484475,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,161,79.0
FFF,2013J,484574,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail,2799,57.0
FFF,2013J,485671,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,150,Y,Pass,5082,63.018691588785046
FFF,2013J,485885,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,3225,87.34579439252336
FFF,2013J,486511,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Pass,2516,61.149532710280376
FFF,2013J,486551,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1150,45.52336448598131
FFF,2013J,486948,M,South West Region,HE Qualification,70-80%,0-35,1,60,N,Fail,498,64.18987341772151
FFF,2013J,488136,M,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,208,77.0
FFF,2013J,488324,M,London Region,A Level or Equivalent,20-30%,35-55,0,120,N,Fail,237,52.0
FFF,2013J,488394,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,9021,81.20560747663552
FFF,2013J,489087,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,7329,81.74766355140187
FFF,2013J,489146,F,South West Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail,1125,75.0
FFF,2013J,489560,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,1896,66.7196261682243
FFF,2013J,490449,M,West Midlands Region,No Formal quals,30-40%,0-35,0,60,N,Pass,2235,75.90243902439025
FFF,2013J,490505,M,South Region,HE Qualification,90-100%,35-55,0,100,N,Distinction,6205,88.8411214953271
FFF,2013J,491606,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,2775,75.73831775700934
FFF,2013J,492557,M,North Western Region,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn,2097,62.69135802469136
FFF,2013J,492851,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,2213,69.85046728971963
FFF,2013J,493539,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,4772,88.17757009345794
FFF,2013J,494046,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,150,N,Withdrawn,1736,73.29629629629629
FFF,2013J,494143,M,South West Region,Lower Than A Level,40-50%,35-55,1,60,Y,Fail,986,72.0
FFF,2013J,494495,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,180,N,Pass,1271,79.03738317757009
FFF,2013J,494975,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,Y,Withdrawn,905,69.0
FFF,2013J,495948,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1328,66.52564102564102
FFF,2013J,496801,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,1879,43.23214285714285
FFF,2013J,497349,M,Scotland,A Level or Equivalent,70-80%,0-35,1,60,Y,Fail,36,88.88461538461539
FFF,2013J,498031,F,South Region,A Level or Equivalent,80-90%,35-55,0,90,N,Pass,7938,89.5233644859813
FFF,2013J,498898,F,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,6315,54.475
FFF,2013J,498972,M,South Region,A Level or Equivalent,70-80%,0-35,1,120,N,Fail,134,67.0
FFF,2013J,499386,M,South Region,No Formal quals,50-60%,0-35,1,60,N,Pass,2238,45.242990654205606
FFF,2013J,499564,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,4237,82.67289719626169
FFF,2013J,500067,M,Scotland,HE Qualification,0-10%,35-55,1,60,N,Fail,4,92.0
FFF,2013J,500099,M,North Region,A Level or Equivalent,0-10%,0-35,1,120,N,Withdrawn,446,66.0
FFF,2013J,500137,F,South Region,Lower Than A Level,50-60%,0-35,1,150,Y,Withdrawn,645,90.0
FFF,2013J,500772,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,2407,50.42990654205608
FFF,2013J,501336,M,Wales,A Level or Equivalent,80-90%,0-35,1,120,N,Pass,1812,69.29906542056075
FFF,2013J,501425,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass,3788,79.42990654205607
FFF,2013J,501871,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,3302,77.09345794392523
FFF,2013J,502249,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,60,Y,Pass,2979,81.79439252336448
FFF,2013J,502361,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,90,N,Pass,1495,71.21495327102804
FFF,2013J,502517,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,2,60,N,Pass,2629,70.26168224299066
FFF,2013J,502531,M,South Region,Lower Than A Level,50-60%,0-35,2,150,N,Fail,610,88.0
FFF,2013J,502696,M,South Region,A Level or Equivalent,80-90%,0-35,1,90,N,Withdrawn,869,73.0
FFF,2013J,502779,M,Ireland,A Level or Equivalent,80-90%,0-35,0,90,Y,Withdrawn,233,78.0
FFF,2013J,503352,M,London Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,4043,88.02803738317758
FFF,2013J,503477,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,2165,90.72897196261682
FFF,2013J,503684,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,119,76.0
FFF,2013J,503764,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,2673,88.40186915887851
FFF,2013J,504076,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,9335,79.85981308411215
FFF,2013J,504105,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,3886,71.03738317757009
FFF,2013J,504300,M,North Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,889,94.44444444444444
FFF,2013J,504321,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1413,79.30841121495327
FFF,2013J,504834,F,Wales,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,2847,73.96153846153847
FFF,2013J,504956,M,Scotland,HE Qualification,30-40%,35-55,1,90,Y,Fail,516,68.0
FFF,2013J,505047,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Fail,795,65.98076923076923
FFF,2013J,505153,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,2469,72.75
FFF,2013J,505410,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,3296,56.345794392523366
FFF,2013J,506289,M,South Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,1223,81.92307692307692
