id_student,code_module,code_presentation,weighted_score
595908,GGG,2013J,86.66666666666667
595927,GGG,2013J,90.55555555555556
595977,GGG,2013J,73.33333333333333
596071,GGG,2013J,83.22222222222223
596075,GGG,2013J,88.33333333333333
596089,GGG,2013J,52.77777777777778
596091,GGG,2013J,75.125
596143,GGG,2013J,84.88888888888889
596208,GGG,2013J,83.33333333333333
596214,GGG,2013J,77.33333333333333
596221,GGG,2013J,67.44444444444444
596255,GGG,2013J,84.66666666666667
596301,GGG,2013J,85.71428571428571
596358,GGG,2013J,90.77777777777777
596376,GGG,2013J,84.44444444444444
596527,GGG,2013J,75.0
596636,GGG,2013J,50.714285714285715
596694,GGG,2013J,95.55555555555556
596697,GGG,2013J,80.25
596801,GGG,2013J,86.66666666666667
596824,GGG,2013J,61.42857142857143
596943,GGG,2013J,82.375
597045,GGG,2013J,88.125
597058,GGG,2013J,86.875
597060,GGG,2013J,80.55555555555556
597097,GGG,2013J,66.88888888888889
597114,GGG,2013J,92.44444444444444
597152,GGG,2013J,85.71428571428571
597212,GGG,2013J,85.0
597253,GGG,2013J,86.11111111111111
597299,GGG,2013J,87.0
597333,GGG,2013J,91.5
597360,GGG,2013J,78.88888888888889
597515,GGG,2013J,74.44444444444444
597597,GGG,2013J,88.33333333333333
597617,GGG,2013J,83.375
597669,GGG,2013J,75.44444444444444
597936,GGG,2013J,74.22222222222223
597941,GGG,2013J,82.22222222222223
597971,GGG,2013J,85.55555555555556
598107,GGG,2013J,82.33333333333333
598139,GGG,2013J,78.33333333333333
598176,GGG,2013J,63.666666666666664
598178,GGG,2013J,82.11111111111111
598226,GGG,2013J,41.666666666666664
598327,GGG,2013J,83.57142857142857
598420,GGG,2013J,86.55555555555556
598421,GGG,2013J,77.77777777777777
598546,GGG,2013J,45.0
598667,GGG,2013J,89.77777777777777
598717,GGG,2013J,67.22222222222223
598731,GGG,2013J,55.0
598762,GGG,2013J,70.0
598788,GGG,2013J,70.57142857142857
598824,GGG,2013J,70.33333333333333
598840,GGG,2013J,84.88888888888889
598921,GGG,2013J,79.44444444444444
598923,GGG,2013J,56.5
599009,GGG,2013J,85.77777777777777
599080,GGG,2013J,87.85714285714286
599267,GGG,2013J,59.0
599278,GGG,2013J,78.0
599306,GGG,2013J,77.0
599385,GGG,2013J,87.14285714285714
599410,GGG,2013J,92.77777777777777
599448,GGG,2013J,74.0
599529,GGG,2013J,77.44444444444444
599804,GGG,2013J,71.33333333333333
599815,GGG,2013J,84.44444444444444
599853,GGG,2013J,64.375
599963,GGG,2013J,85.66666666666667
600081,GGG,2013J,72.25
600097,GGG,2013J,66.44444444444444
600202,GGG,2013J,87.11111111111111
600266,GGG,2013J,68.0
600277,GGG,2013J,68.22222222222223
600305,GGG,2013J,78.44444444444444
600320,GGG,2013J,40.0
600320,GGG,2014J,78.66666666666667
600461,GGG,2013J,70.22222222222223
600471,GGG,2013J,86.11111111111111
600514,GGG,2013J,82.66666666666667
600645,GGG,2013J,71.88888888888889
600733,GGG,2013J,98.55555555555556
600895,GGG,2013J,88.33333333333333
600906,GGG,2013J,55.0
600908,GGG,2013J,77.5
601123,GGG,2013J,90.55555555555556
601125,GGG,2013J,79.66666666666667
601126,GGG,2013J,85.88888888888889
601132,GGG,2013J,90.33333333333333
601199,GGG,2013J,77.5
601275,GGG,2013J,77.0
601276,GGG,2013J,91.5
601319,GGG,2013J,81.11111111111111
601360,GGG,2013J,90.0
601464,GGG,2013J,80.88888888888889
601465,GGG,2013J,91.0
601511,GGG,2013J,80.0
601534,GGG,2013J,73.57142857142857
601546,GGG,2013J,78.25
601605,GGG,2013J,91.55555555555556
601645,GGG,2013J,50.44444444444444
601854,GGG,2013J,90.0
601939,GGG,2013J,88.22222222222223
601963,GGG,2013J,69.22222222222223
601997,GGG,2013J,89.33333333333333
602023,GGG,2013J,61.0
602072,GGG,2013J,87.77777777777777
602168,GGG,2013J,84.33333333333333
602175,GGG,2013J,54.0
602401,GGG,2013J,73.88888888888889
602470,GGG,2013J,93.22222222222223
602531,GGG,2013J,82.0
602604,GGG,2013J,92.22222222222223
602607,GGG,2013J,40.0
602711,GGG,2013J,94.5
602780,GGG,2013J,84.66666666666667
602820,GGG,2013J,78.875
603044,GGG,2013J,83.88888888888889
603164,GGG,2013J,85.44444444444444
603230,GGG,2013J,84.28571428571429
603328,GGG,2013J,72.125
603365,GGG,2013J,80.0
603579,GGG,2013J,87.0
603585,GGG,2013J,63.0
603585,GGG,2014J,57.5
603685,GGG,2013J,77.22222222222223
603740,GGG,2013J,80.71428571428571
603763,GGG,2013J,75.77777777777777
603913,GGG,2013J,70.88888888888889
603918,GGG,2013J,95.44444444444444
604064,GGG,2013J,93.88888888888889
604096,GGG,2013J,79.22222222222223
604110,GGG,2013J,91.66666666666667
604153,GGG,2013J,68.33333333333333
604213,GGG,2013J,85.0
604336,GGG,2013J,84.71428571428571
604423,GGG,2013J,74.55555555555556
604471,GGG,2013J,60.0
604498,GGG,2013J,77.33333333333333
604534,GGG,2013J,35.5
604536,GGG,2013J,67.77777777777777
604539,GGG,2013J,85.66666666666667
604721,GGG,2013J,82.77777777777777
604930,GGG,2013J,87.33333333333333
604980,GGG,2013J,83.33333333333333
605027,GGG,2013J,87.14285714285714
605072,GGG,2013J,87.11111111111111
605156,GGG,2013J,69.0
605225,GGG,2013J,88.33333333333333
605301,GGG,2013J,78.88888888888889
605306,GGG,2013J,67.6
605325,GGG,2013J,65.0
605521,GGG,2013J,68.0
605692,GGG,2013J,75.0
605733,GGG,2013J,82.85714285714286
605861,GGG,2013J,65.0
605920,GGG,2013J,82.375
605977,GGG,2013J,83.625
606028,GGG,2013J,68.22222222222223
606052,GGG,2013J,77.5
606233,GGG,2013J,77.11111111111111
606245,GGG,2013J,83.0
606409,GGG,2013J,79.75
606435,GGG,2013J,82.33333333333333
606463,GGG,2013J,89.375
606471,GGG,2013J,91.66666666666667
606815,GGG,2013J,79.44444444444444
606869,GGG,2013J,81.85714285714286
606895,GGG,2013J,70.0
607018,GGG,2013J,72.0
607163,GGG,2013J,83.0
607256,GGG,2013J,79.375
607293,GGG,2013J,69.66666666666667
607337,GGG,2013J,49.4
607443,GGG,2013J,89.44444444444444
607507,GGG,2013J,82.11111111111111
607510,GGG,2013J,85.0
607514,GGG,2013J,45.0
607548,GGG,2013J,82.5
607754,GGG,2013J,85.44444444444444
607797,GGG,2013J,87.22222222222223
607798,GGG,2013J,60.0
607827,GGG,2013J,55.0
607849,GGG,2013J,74.42857142857143
607912,GGG,2013J,74.44444444444444
607957,GGG,2013J,71.6
608115,GGG,2013J,87.0
608306,GGG,2013J,76.66666666666667
608318,GGG,2013J,71.66666666666667
608672,GGG,2013J,71.55555555555556
608693,GGG,2013J,69.33333333333333
609330,GGG,2013J,96.11111111111111
609399,GGG,2013J,92.22222222222223
609535,GGG,2013J,45.0
609538,GGG,2013J,89.55555555555556
609557,GGG,2013J,76.57142857142857
609761,GGG,2013J,91.11111111111111
609837,GGG,2013J,63.5
609900,GGG,2013J,81.25
609912,GGG,2013J,86.66666666666667
610012,GGG,2013J,74.22222222222223
610057,GGG,2013J,95.0
610347,GGG,2013J,92.77777777777777
610380,GGG,2013J,48.111111111111114
610530,GGG,2013J,56.666666666666664
610557,GGG,2013J,74.0
610569,GGG,2013J,93.33333333333333
610573,GGG,2013J,45.0
610597,GGG,2013J,93.0
610738,GGG,2013J,0.0
610739,GGG,2013J,90.71428571428571
610749,GGG,2013J,90.0
611058,GGG,2013J,55.0
611177,GGG,2013J,84.85714285714286
611215,GGG,2013J,92.77777777777777
611218,GGG,2013J,73.5
611580,GGG,2013J,87.0
612986,GGG,2013J,75.0
1319732,GGG,2013J,93.28571428571429
1341096,GGG,2013J,83.57142857142857
1347253,GGG,2013J,91.11111111111111
1470552,GGG,2013J,75.0
1498979,GGG,2013J,82.77777777777777
1674804,GGG,2013J,92.0
1678445,GGG,2013J,90.55555555555556
1699264,GGG,2013J,83.44444444444444
1720448,GGG,2013J,88.66666666666667
1729833,GGG,2013J,90.55555555555556
1756915,GGG,2013J,68.0
1813731,GGG,2013J,93.55555555555556
1830666,GGG,2013J,75.0
1930019,GGG,2013J,79.375
1993905,GGG,2013J,88.33333333333333
2019921,GGG,2013J,63.4
2067146,GGG,2013J,45.0
2174129,GGG,2013J,93.33333333333333
2180994,GGG,2013J,80.88888888888889
2181700,GGG,2013J,86.11111111111111
2246073,GGG,2013J,86.11111111111111
2248072,GGG,2013J,72.75
2254271,GGG,2013J,65.0
2271264,GGG,2013J,64.11111111111111
2280643,GGG,2013J,89.5
2285156,GGG,2013J,90.0
2312783,GGG,2013J,90.0
2343354,GGG,2013J,82.77777777777777
2365602,GGG,2013J,53.0
2369187,GGG,2013J,91.85714285714286
2379431,GGG,2013J,72.4
2386281,GGG,2013J,78.57142857142857
2387566,GGG,2013J,80.0
2394352,GGG,2013J,85.0
2417702,GGG,2013J,86.0
2420364,GGG,2013J,91.14285714285714
2458203,GGG,2013J,95.33333333333333
2462584,GGG,2013J,84.125
2477040,GGG,2013J,85.0
2482885,GGG,2013J,82.0
2498139,GGG,2013J,86.42857142857143
2511859,GGG,2013J,89.42857142857143
2516931,GGG,2013J,91.0
2519972,GGG,2013J,85.55555555555556
2555098,GGG,2013J,69.0
2561971,GGG,2013J,87.0
2591672,GGG,2013J,66.66666666666667
2599817,GGG,2013J,83.88888888888889
2621695,GGG,2013J,86.42857142857143
2638532,GGG,2013J,76.11111111111111
2643122,GGG,2013J,63.888888888888886
2656100,GGG,2013J,86.66666666666667
2670570,GGG,2013J,91.0
2673510,GGG,2013J,80.0
2679386,GGG,2013J,90.33333333333333
2679694,GGG,2013J,55.0
24391,GGG,2013J,88.88888888888889
26023,GGG,2013J,88.0
32239,GGG,2013J,80.625
35001,GGG,2013J,75.0
60405,GGG,2013J,88.66666666666667
62975,GGG,2013J,86.0
67182,GGG,2013J,77.22222222222223
82341,GGG,2013J,78.57142857142857
87929,GGG,2013J,85.0
96117,GGG,2013J,76.25
121056,GGG,2013J,45.0
122459,GGG,2013J,69.55555555555556
122636,GGG,2013J,45.0
122846,GGG,2013J,54.857142857142854
122928,GGG,2013J,74.33333333333333
129212,GGG,2013J,82.375
138710,GGG,2013J,66.66666666666667
142990,GGG,2013J,51.666666666666664
155256,GGG,2013J,92.22222222222223
156127,GGG,2013J,70.0
159484,GGG,2013J,70.0
164922,GGG,2013J,96.66666666666667
166183,GGG,2013J,72.14285714285714
189664,GGG,2013J,80.55555555555556
204745,GGG,2013J,82.5
233153,GGG,2013J,81.11111111111111
236848,GGG,2013J,64.5
239095,GGG,2013J,81.0
249965,GGG,2013J,94.44444444444444
253208,GGG,2013J,85.0
253567,GGG,2013J,73.33333333333333
266626,GGG,2013J,85.0
268391,GGG,2013J,59.875
276830,GGG,2013J,85.71428571428571
279747,GGG,2013J,93.77777777777777
281619,GGG,2013J,62.142857142857146
286160,GGG,2013J,92.22222222222223
286762,GGG,2013J,87.22222222222223
290658,GGG,2013J,72.5
292136,GGG,2013J,91.875
296993,GGG,2013J,77.85714285714286
297990,GGG,2013J,74.28571428571429
298186,GGG,2013J,59.888888888888886
300508,GGG,2013J,89.88888888888889
306610,GGG,2013J,89.57142857142857
311158,GGG,2013J,83.88888888888889
319331,GGG,2013J,82.22222222222223
324095,GGG,2013J,76.42857142857143
330177,GGG,2013J,83.22222222222223
332715,GGG,2013J,88.33333333333333
338446,GGG,2013J,70.0
339727,GGG,2013J,94.44444444444444
340486,GGG,2013J,86.66666666666667
348579,GGG,2013J,89.22222222222223
349360,GGG,2013J,84.11111111111111
352382,GGG,2013J,82.55555555555556
360683,GGG,2013J,87.22222222222223
368245,GGG,2013J,83.22222222222223
369378,GGG,2013J,86.5
372691,GGG,2013J,89.55555555555556
375600,GGG,2013J,79.75
375882,GGG,2013J,85.11111111111111
379113,GGG,2013J,58.57142857142857
379844,GGG,2013J,86.77777777777777
387550,GGG,2013J,78.33333333333333
392215,GGG,2013J,68.66666666666667
396145,GGG,2013J,88.22222222222223
401139,GGG,2013J,78.75
404325,GGG,2013J,79.66666666666667
410573,GGG,2013J,61.44444444444444
418032,GGG,2013J,88.44444444444444
421999,GGG,2013J,67.55555555555556
426736,GGG,2013J,74.0
427321,GGG,2013J,63.57142857142857
428301,GGG,2013J,76.11111111111111
433165,GGG,2013J,79.0
434478,GGG,2013J,60.0
444943,GGG,2013J,94.44444444444444
445086,GGG,2013J,92.77777777777777
466900,GGG,2013J,83.57142857142857
470340,GGG,2013J,89.375
472911,GGG,2013J,67.85714285714286
473924,GGG,2013J,92.77777777777777
474067,GGG,2013J,80.0
476921,GGG,2013J,66.66666666666667
477468,GGG,2013J,68.88888888888889
477650,GGG,2013J,75.0
478556,GGG,2013J,84.44444444444444
478784,GGG,2013J,93.33333333333333
479442,GGG,2013J,69.88888888888889
480959,GGG,2013J,75.88888888888889
481404,GGG,2013J,77.88888888888889
481772,GGG,2013J,60.0
483959,GGG,2013J,69.71428571428571
489222,GGG,2013J,68.66666666666667
489624,GGG,2013J,81.44444444444444
495276,GGG,2013J,89.66666666666667
497190,GGG,2013J,78.66666666666667
498702,GGG,2013J,62.0
499006,GGG,2013J,80.625
499446,GGG,2013J,87.22222222222223
500112,GGG,2013J,80.22222222222223
505754,GGG,2013J,80.4
509034,GGG,2013J,85.55555555555556
509277,GGG,2013J,83.77777777777777
510533,GGG,2013J,89.44444444444444
510737,GGG,2013J,49.25
511571,GGG,2013J,96.11111111111111
512258,GGG,2013J,88.88888888888889
514699,GGG,2013J,75.0
515496,GGG,2013J,88.14285714285714
519091,GGG,2013J,85.44444444444444
522561,GGG,2013J,79.11111111111111
522731,GGG,2013J,55.375
523803,GGG,2013J,86.55555555555556
528515,GGG,2013J,77.22222222222223
531224,GGG,2013J,72.0
534251,GGG,2013J,79.28571428571429
534647,GGG,2013J,62.0
536647,GGG,2013J,91.66666666666667
537181,GGG,2013J,86.33333333333333
537662,GGG,2013J,85.0
537670,GGG,2013J,65.375
539436,GGG,2013J,91.75
541252,GGG,2013J,71.11111111111111
544615,GGG,2013J,77.77777777777777
544898,GGG,2013J,76.25
545785,GGG,2013J,81.22222222222223
546097,GGG,2013J,87.44444444444444
546192,GGG,2013J,94.44444444444444
546457,GGG,2013J,82.22222222222223
548190,GGG,2013J,81.66666666666667
548388,GGG,2013J,65.77777777777777
549887,GGG,2013J,87.22222222222223
549909,GGG,2013J,70.71428571428571
549973,GGG,2013J,67.0
551389,GGG,2013J,85.55555555555556
552750,GGG,2013J,79.71428571428571
553643,GGG,2013J,89.88888888888889
554967,GGG,2013J,44.0
556509,GGG,2013J,67.66666666666667
556520,GGG,2013J,91.11111111111111
556523,GGG,2013J,89.0
557031,GGG,2013J,50.0
80448,GGG,2013J,73.6
261718,GGG,2013J,87.14285714285714
285705,GGG,2013J,85.83333333333333
365192,GGG,2013J,80.66666666666667
416355,GGG,2013J,86.25
494291,GGG,2013J,64.0
500720,GGG,2013J,81.25
575454,GGG,2013J,52.5
575554,GGG,2013J,60.5
576143,GGG,2013J,51.42857142857143
579309,GGG,2013J,35.0
583625,GGG,2013J,76.875
586639,GGG,2013J,88.375
587283,GGG,2013J,58.0
589990,GGG,2013J,74.66666666666667
590147,GGG,2013J,63.75
592737,GGG,2013J,88.75
593569,GGG,2013J,79.5
595686,GGG,2013J,91.25
600315,GGG,2013J,62.0
600566,GGG,2013J,60.0
601576,GGG,2013J,56.6
602573,GGG,2013J,83.125
602768,GGG,2013J,55.0
603058,GGG,2013J,76.875
604588,GGG,2013J,61.42857142857143
606570,GGG,2013J,89.375
1873505,GGG,2013J,86.875
1969985,GGG,2013J,77.5
2248789,GGG,2013J,83.14285714285714
2542291,GGG,2013J,95.625
580469,GGG,2013J,93.33333333333333
589198,GGG,2013J,80.0
368969,GGG,2013J,86.66666666666667
561441,GGG,2014B,74.0
562628,GGG,2014B,64.28571428571429
563301,GGG,2014B,73.0
569093,GGG,2014B,65.0
571089,GGG,2014B,84.0
573834,GGG,2014B,76.33333333333333
575199,GGG,2014B,65.25
575217,GGG,2014B,84.11111111111111
575324,GGG,2014B,85.0
575693,GGG,2014B,77.0
575709,GGG,2014B,73.71428571428571
577000,GGG,2014B,81.33333333333333
577136,GGG,2014B,86.875
577275,GGG,2014B,69.0
577792,GGG,2014B,86.0
578389,GGG,2014B,77.22222222222223
578452,GGG,2014B,83.57142857142857
578845,GGG,2014B,90.0
579692,GGG,2014B,69.44444444444444
582283,GGG,2014B,87.66666666666667
583101,GGG,2014B,70.0
583148,GGG,2014B,67.77777777777777
583686,GGG,2014B,58.0
586054,GGG,2014B,73.0
586494,GGG,2014B,96.0
587287,GGG,2014B,65.0
587613,GGG,2014B,43.0
588031,GGG,2014B,56.77777777777778
588940,GGG,2014B,68.66666666666667
589053,GGG,2014B,78.55555555555556
589973,GGG,2014B,63.142857142857146
590445,GGG,2014B,75.0
591563,GGG,2014B,81.875
592190,GGG,2014B,82.66666666666667
593121,GGG,2014B,83.42857142857143
593785,GGG,2014B,89.66666666666667
593965,GGG,2014B,86.66666666666667
594167,GGG,2014B,91.11111111111111
594723,GGG,2014B,69.44444444444444
594908,GGG,2014B,52.0
595102,GGG,2014B,79.22222222222223
595343,GGG,2014B,68.88888888888889
595572,GGG,2014B,87.88888888888889
596382,GGG,2014B,86.125
596588,GGG,2014B,76.66666666666667
596751,GGG,2014B,91.11111111111111
597010,GGG,2014B,80.44444444444444
597037,GGG,2014B,73.5
598017,GGG,2014B,74.57142857142857
598127,GGG,2014B,41.666666666666664
598496,GGG,2014B,60.0
598564,GGG,2014B,58.333333333333336
599144,GGG,2014B,74.77777777777777
599276,GGG,2014B,94.11111111111111
599467,GGG,2014B,69.28571428571429
599620,GGG,2014B,89.0
600035,GGG,2014B,78.11111111111111
600714,GGG,2014B,85.71428571428571
601064,GGG,2014B,91.88888888888889
602045,GGG,2014B,86.22222222222223
602061,GGG,2014B,68.57142857142857
602655,GGG,2014B,90.125
603064,GGG,2014B,83.33333333333333
603612,GGG,2014B,71.0
604504,GGG,2014B,86.66666666666667
604901,GGG,2014B,83.88888888888889
605176,GGG,2014B,45.0
605375,GGG,2014B,55.0
605445,GGG,2014B,76.44444444444444
605556,GGG,2014B,71.88888888888889
605702,GGG,2014B,77.22222222222223
605828,GGG,2014B,78.33333333333333
606101,GGG,2014B,91.0
606175,GGG,2014B,82.11111111111111
606296,GGG,2014B,89.77777777777777
606389,GGG,2014B,90.55555555555556
606707,GGG,2014B,80.25
606858,GGG,2014B,83.88888888888889
607235,GGG,2014B,85.11111111111111
607530,GGG,2014B,80.88888888888889
607536,GGG,2014B,80.875
607547,GGG,2014B,86.33333333333333
607762,GGG,2014B,79.0
608109,GGG,2014B,56.25
608221,GGG,2014B,55.55555555555556
608263,GGG,2014B,82.77777777777777
608292,GGG,2014B,77.625
608596,GGG,2014B,65.71428571428571
608907,GGG,2014B,86.42857142857143
609297,GGG,2014B,89.44444444444444
609326,GGG,2014B,69.66666666666667
609754,GGG,2014B,71.33333333333333
610127,GGG,2014B,81.66666666666667
610336,GGG,2014B,59.5
610398,GGG,2014B,75.25
610917,GGG,2014B,77.0
610967,GGG,2014B,58.2
611195,GGG,2014B,81.28571428571429
611489,GGG,2014B,90.88888888888889
611496,GGG,2014B,89.22222222222223
611534,GGG,2014B,65.0
611612,GGG,2014B,65.11111111111111
611629,GGG,2014B,84.0
611962,GGG,2014B,87.44444444444444
612002,GGG,2014B,93.11111111111111
612039,GGG,2014B,56.888888888888886
612089,GGG,2014B,54.375
612319,GGG,2014B,73.88888888888889
612363,GGG,2014B,0.0
612565,GGG,2014B,82.55555555555556
612621,GGG,2014B,77.77777777777777
612690,GGG,2014B,79.88888888888889
612797,GGG,2014B,79.0
612903,GGG,2014B,91.875
612929,GGG,2014B,71.33333333333333
613015,GGG,2014B,88.44444444444444
613039,GGG,2014B,64.33333333333333
613131,GGG,2014B,89.44444444444444
613300,GGG,2014B,90.88888888888889
613611,GGG,2014B,50.0
613616,GGG,2014B,77.88888888888889
613639,GGG,2014B,85.0
613675,GGG,2014B,65.0
613683,GGG,2014B,82.66666666666667
613691,GGG,2014B,82.77777777777777
613720,GGG,2014B,94.11111111111111
613972,GGG,2014B,78.75
613981,GGG,2014B,75.57142857142857
613988,GGG,2014B,79.44444444444444
613993,GGG,2014B,82.66666666666667
614129,GGG,2014B,58.0
614142,GGG,2014B,56.0
614162,GGG,2014B,89.88888888888889
614204,GGG,2014B,65.22222222222223
614224,GGG,2014B,80.0
614249,GGG,2014B,69.0
614398,GGG,2014B,76.33333333333333
614419,GGG,2014B,75.33333333333333
614424,GGG,2014B,89.28571428571429
614571,GGG,2014B,79.55555555555556
614582,GGG,2014B,82.85714285714286
614892,GGG,2014B,88.33333333333333
614893,GGG,2014B,85.66666666666667
615001,GGG,2014B,95.0
615078,GGG,2014B,87.77777777777777
615085,GGG,2014B,69.0
615103,GGG,2014B,47.111111111111114
615283,GGG,2014B,57.55555555555556
615300,GGG,2014B,76.57142857142857
615327,GGG,2014B,80.0
615377,GGG,2014B,79.88888888888889
615404,GGG,2014B,74.0
615425,GGG,2014B,64.375
616338,GGG,2014B,73.66666666666667
616512,GGG,2014B,86.625
616595,GGG,2014B,80.88888888888889
616629,GGG,2014B,73.77777777777777
616672,GGG,2014B,85.77777777777777
616706,GGG,2014B,91.55555555555556
616727,GGG,2014B,88.44444444444444
616728,GGG,2014B,64.0
616742,GGG,2014B,78.77777777777777
616851,GGG,2014B,87.22222222222223
616866,GGG,2014B,92.71428571428571
617114,GGG,2014B,65.0
617133,GGG,2014B,82.0
617238,GGG,2014B,74.8
617391,GGG,2014B,78.22222222222223
617470,GGG,2014B,92.22222222222223
617578,GGG,2014B,85.44444444444444
617611,GGG,2014B,68.5
617700,GGG,2014B,90.44444444444444
617745,GGG,2014B,54.22222222222222
617886,GGG,2014B,71.0
617889,GGG,2014B,56.0
617909,GGG,2014B,80.11111111111111
618088,GGG,2014B,91.33333333333333
618176,GGG,2014B,82.77777777777777
618244,GGG,2014B,75.77777777777777
618338,GGG,2014B,86.11111111111111
618579,GGG,2014B,70.0
618621,GGG,2014B,77.42857142857143
618767,GGG,2014B,80.22222222222223
618846,GGG,2014B,69.5
618887,GGG,2014B,92.22222222222223
618893,GGG,2014B,83.77777777777777
619013,GGG,2014B,75.625
619212,GGG,2014B,76.0
619363,GGG,2014B,85.88888888888889
619478,GGG,2014B,47.857142857142854
619481,GGG,2014B,83.11111111111111
619483,GGG,2014B,97.33333333333333
619520,GGG,2014B,62.666666666666664
619926,GGG,2014B,66.55555555555556
619945,GGG,2014B,72.66666666666667
619952,GGG,2014B,86.66666666666667
620179,GGG,2014B,78.44444444444444
620190,GGG,2014B,76.25
620197,GGG,2014B,76.375
620218,GGG,2014B,71.0
620317,GGG,2014B,79.55555555555556
620460,GGG,2014B,90.0
620490,GGG,2014B,62.77777777777778
620522,GGG,2014B,66.71428571428571
620552,GGG,2014B,65.5
620561,GGG,2014B,87.125
620564,GGG,2014B,59.666666666666664
620590,GGG,2014B,89.88888888888889
620629,GGG,2014B,67.5
620726,GGG,2014B,79.0
620728,GGG,2014B,55.0
620808,GGG,2014B,90.44444444444444
620915,GGG,2014B,90.66666666666667
620946,GGG,2014B,87.44444444444444
620982,GGG,2014B,87.22222222222223
621017,GGG,2014B,60.0
621319,GGG,2014B,72.42857142857143
621331,GGG,2014B,62.666666666666664
621342,GGG,2014B,64.0
621459,GGG,2014B,62.5
621473,GGG,2014B,81.66666666666667
621478,GGG,2014B,70.0
621693,GGG,2014B,45.0
621755,GGG,2014B,83.33333333333333
621888,GGG,2014B,61.0
621923,GGG,2014B,81.55555555555556
622074,GGG,2014B,86.22222222222223
622166,GGG,2014B,81.22222222222223
622245,GGG,2014B,68.11111111111111
622352,GGG,2014B,83.28571428571429
622382,GGG,2014B,85.55555555555556
622432,GGG,2014B,93.77777777777777
622433,GGG,2014B,84.875
622480,GGG,2014B,92.75
622500,GGG,2014B,95.11111111111111
622516,GGG,2014B,60.0
622570,GGG,2014B,84.77777777777777
622646,GGG,2014B,77.0
623010,GGG,2014B,63.888888888888886
623029,GGG,2014B,35.5
623072,GGG,2014B,73.75
623081,GGG,2014B,63.25
623322,GGG,2014B,65.0
623335,GGG,2014B,87.22222222222223
623416,GGG,2014B,60.375
623442,GGG,2014B,68.22222222222223
623457,GGG,2014B,84.0
623495,GGG,2014B,85.0
623575,GGG,2014B,77.42857142857143
623602,GGG,2014B,88.22222222222223
623778,GGG,2014B,89.88888888888889
623804,GGG,2014B,78.71428571428571
623831,GGG,2014B,63.666666666666664
623859,GGG,2014B,66.33333333333333
623903,GGG,2014B,82.66666666666667
623919,GGG,2014B,83.88888888888889
623953,GGG,2014B,69.0
623988,GGG,2014B,88.125
624099,GGG,2014B,65.0
624226,GGG,2014B,94.77777777777777
624230,GGG,2014B,72.22222222222223
624321,GGG,2014B,85.0
624327,GGG,2014B,80.0
624433,GGG,2014B,75.625
624522,GGG,2014B,59.77777777777778
624569,GGG,2014B,73.88888888888889
624650,GGG,2014B,60.0
624667,GGG,2014B,70.0
624679,GGG,2014B,87.875
624706,GGG,2014B,60.666666666666664
624714,GGG,2014B,86.28571428571429
624727,GGG,2014B,84.625
624767,GGG,2014J,93.125
624767,GGG,2014B,93.125
624777,GGG,2014B,74.75
624795,GGG,2014B,66.875
624828,GGG,2014B,40.0
624906,GGG,2014B,86.22222222222223
624912,GGG,2014B,56.111111111111114
624938,GGG,2014B,65.11111111111111
625033,GGG,2014B,78.55555555555556
625089,GGG,2014B,76.77777777777777
625106,GGG,2014B,73.57142857142857
625376,GGG,2014B,83.11111111111111
625446,GGG,2014B,74.44444444444444
625494,GGG,2014B,82.25
625540,GGG,2014B,41.0
625544,GGG,2014B,68.0
625545,GGG,2014B,80.875
625603,GGG,2014B,76.66666666666667
625649,GGG,2014B,89.25
625651,GGG,2014B,84.66666666666667
625676,GGG,2014B,63.5
625722,GGG,2014B,86.11111111111111
625775,GGG,2014B,71.42857142857143
625875,GGG,2014B,85.55555555555556
625903,GGG,2014B,80.71428571428571
625912,GGG,2014B,68.55555555555556
625930,GGG,2014B,85.0
626023,GGG,2014B,88.11111111111111
626091,GGG,2014B,87.28571428571429
626092,GGG,2014B,67.44444444444444
626145,GGG,2014B,89.33333333333333
626256,GGG,2014B,73.44444444444444
626282,GGG,2014B,89.22222222222223
626287,GGG,2014B,84.28571428571429
626306,GGG,2014B,78.875
626307,GGG,2014B,68.6
626317,GGG,2014B,80.66666666666667
626372,GGG,2014B,92.0
626379,GGG,2014B,71.0
626585,GGG,2014B,90.0
626589,GGG,2014B,86.77777777777777
626618,GGG,2014B,64.66666666666667
626629,GGG,2014B,81.88888888888889
626667,GGG,2014B,90.0
626675,GGG,2014B,75.33333333333333
626708,GGG,2014B,75.77777777777777
626927,GGG,2014B,56.5
626982,GGG,2014B,88.33333333333333
627050,GGG,2014B,59.666666666666664
627057,GGG,2014B,56.0
627217,GGG,2014B,84.0
627251,GGG,2014B,76.11111111111111
627264,GGG,2014B,88.88888888888889
627327,GGG,2014B,88.57142857142857
627330,GGG,2014B,81.33333333333333
627441,GGG,2014B,55.0
627530,GGG,2014B,73.75
627597,GGG,2014B,76.77777777777777
627661,GGG,2014B,72.44444444444444
627764,GGG,2014B,87.14285714285714
627773,GGG,2014B,93.33333333333333
627787,GGG,2014B,82.44444444444444
627812,GGG,2014J,66.57142857142857
627812,GGG,2014B,60.0
627821,GGG,2014B,88.75
627827,GGG,2014B,68.55555555555556
627834,GGG,2014B,91.77777777777777
627843,GGG,2014B,85.0
627895,GGG,2014B,72.77777777777777
627901,GGG,2014B,80.5
627973,GGG,2014B,74.0
628189,GGG,2014B,58.333333333333336
